TITLE = "  "
VARIABLES = "x_mat","y_mat","x_cur","y_cur"
ZONE N=63, E= 40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME= 1.0000e+00
1.9872e+00 1.3196e+00 1.9912e+00 1.3064e+00
1.9872e+00 3.1962e-01 1.9834e+00 3.0515e-01
2.4875e+00 8.7469e-01 2.4872e+00 8.5613e-01
2.4875e+00 1.3747e+00 2.4914e+00 1.3567e+00
2.4875e+00 3.7469e-01 2.4831e+00 3.5543e-01
2.9888e+00 9.1978e-01 2.9882e+00 8.9617e-01
2.9888e+00 1.4198e+00 2.9924e+00 1.3968e+00
2.9888e+00 4.1978e-01 2.9840e+00 3.9556e-01
3.4909e+00 9.5486e-01 3.4898e+00 9.2623e-01
3.4909e+00 1.4549e+00 3.4939e+00 1.4270e+00
3.4909e+00 4.5486e-01 3.4858e+00 4.2571e-01
3.9936e+00 9.7994e-01 3.9920e+00 9.4651e-01
3.9936e+00 1.4799e+00 3.9957e+00 1.4474e+00
3.9936e+00 4.7994e-01 3.9883e+00 4.4609e-01
4.4967e+00 9.9498e-01 4.4945e+00 9.5724e-01
4.4967e+00 1.4950e+00 4.4976e+00 1.4582e+00
4.4967e+00 4.9498e-01 4.4914e+00 4.5693e-01
5.0000e+00 1.0000e+00 4.9970e+00 9.5866e-01
5.0000e+00 1.5000e+00 4.9993e+00 1.4598e+00
5.0000e+00 5.0000e-01 4.9949e+00 4.5847e-01
5.5033e+00 9.9498e-01 5.4996e+00 9.5104e-01
5.5033e+00 1.4950e+00 5.5008e+00 1.4523e+00
5.5033e+00 4.9498e-01 5.4986e+00 4.5099e-01
6.0064e+00 9.7994e-01 6.0020e+00 9.3467e-01
6.0064e+00 1.4799e+00 6.0018e+00 1.4359e+00
6.0064e+00 4.7994e-01 6.0024e+00 4.3483e-01
6.5091e+00 9.5486e-01 6.5043e+00 9.0989e-01
6.5091e+00 1.4549e+00 6.5025e+00 1.4108e+00
6.5091e+00 4.5486e-01 6.5063e+00 4.1029e-01
7.0112e+00 9.1978e-01 7.0061e+00 8.7905e-01
7.0112e+00 1.4198e+00 7.0027e+00 1.3802e+00
7.0112e+00 4.1978e-01 7.0096e+00 3.7919e-01
7.5125e+00 8.7469e-01 7.5071e+00 8.3967e-01
7.5125e+00 1.3747e+00 7.5025e+00 1.3407e+00
7.5125e+00 3.7469e-01 7.5118e+00 3.3955e-01
8.0128e+00 8.1962e-01 8.0073e+00 7.9129e-01
8.0128e+00 1.3196e+00 8.0018e+00 1.2921e+00
8.0128e+00 3.1962e-01 8.0127e+00 2.9098e-01
8.5119e+00 7.5459e-01 8.5064e+00 7.3351e-01
8.5119e+00 1.2546e+00 8.5005e+00 1.2342e+00
8.5119e+00 2.5459e-01 8.5122e+00 2.3304e-01
9.0096e+00 6.7962e-01 9.0044e+00 6.6595e-01
9.0096e+00 1.1796e+00 8.9983e+00 1.1664e+00
9.0096e+00 1.7962e-01 9.0100e+00 1.6536e-01
9.5057e+00 5.9474e-01 9.5010e+00 5.8827e-01
9.5057e+00 1.0947e+00 9.4950e+00 1.0885e+00
9.5057e+00 9.4745e-02 9.5060e+00 8.7652e-02
1.0000e+01 5.0000e-01 9.9961e+00 5.0010e-01
1.0000e+01 1.0000e+00 9.9903e+00 1.0002e+00
1.0000e+01 0.0000e+00 1.0000e+01 0.0000e+00
1 2 3 4
2 5 6 3
4 3 7 8
3 6 9 7
8 7 10 11
7 9 12 10
11 10 13 14
10 12 15 13
14 13 16 17
13 15 18 16
17 16 19 20
16 18 21 19
20 19 22 23
19 21 24 22
23 22 25 26
22 24 27 25
26 25 28 29
25 27 30 28
29 28 31 32
28 30 33 31
32 31 34 35
31 33 36 34
35 34 37 38
34 36 39 37
38 37 40 41
37 39 42 40
41 40 43 44
40 42 45 43
44 43 46 47
43 45 48 46
47 46 49 50
46 48 51 49
50 49 52 53
49 51 54 52
53 52 55 56
52 54 57 55
56 55 58 59
55 57 60 58
59 58 61 62
58 60 63 61
ZONE N=63, E= 40, F=FEPOINT, ET=QUADRILATERAL, SOLUTIONTIME= 5.0000e+00
0.0000e+00 1.0000e+00 3.8216e-03 1.0010e+00
0.0000e+00 5.0000e-01 4.8135e-04 5.0067e-01
4.9432e-01 5.9474e-01 4.9487e-01 5.9208e-01
4.9432e-01 1.0947e+00 4.9863e-01 1.0924e+00
0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9432e-01 9.4745e-02 4.9269e-01 9.0990e-02
9.9043e-01 6.7962e-01 9.9087e-01 6.7250e-01
9.9043e-01 1.1796e+00 9.9526e-01 1.1730e+00
9.9043e-01 1.7962e-01 9.8738e-01 1.7136e-01
1.4881e+00 7.5459e-01 1.4884e+00 7.4210e-01
1.4881e+00 1.2546e+00 1.4934e+00 1.2426e+00
1.4881e+00 2.5459e-01 1.4839e+00 2.4100e-01
1.9872e+00 8.1962e-01 1.9872e+00 8.0107e-01
1.9872e+00 1.3196e+00 1.9927e+00 1.3017e+00
1.9872e+00 3.1962e-01 1.9821e+00 3.0004e-01
2.4875e+00 8.7469e-01 2.4872e+00 8.4958e-01
2.4875e+00 1.3747e+00 2.4929e+00 1.3503e+00
2.4875e+00 3.7469e-01 2.4817e+00 3.4866e-01
2.9888e+00 9.1978e-01 2.9880e+00 8.8787e-01
2.9888e+00 1.4198e+00 2.9937e+00 1.3887e+00
2.9888e+00 4.1978e-01 2.9824e+00 3.8706e-01
